Customer_ID,Count,Gender,Age,Under_30,Senior_Citizen,Married,Dependents,Number_of_Dependents,Country,State,City,Zip_Code,Lat_Long,Latitude,Longitude,Satisfication_Score,Quarter,Referred_a_Friend,Number_of_Referrals,Tenure_in_Months,Offer,Phone_Service,Avg_Monthly_Long_Distance_Charges,Multiple_Lines,Internet_Service,Internet_Type,Avg_Monthly_GB_Download,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Tech_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Total_Revenue,Churn_Category
5055-BRMNE,1,1,nan,0,0,0,0,nan,0,0,1012,nan,515,34.17847,-118.459472,2,0,0,0,1,6,1,27.89,0,1,2,20,2,0,2,0,0,2,0,1,0,1,0,70.05,70.05,0,0,27.89,97.94,3
4097-YODCF,1,0,67,0,1,2,0,0,0,0,1012,94621,990,37.750553,-122.197175,4,0,1,nan,45,0,1,nan,0,1,2,24,2,0,1,0,2,1,0,1,1,1,0,86.1,nan,12.19,0,1838.25,5687.51,0
2842-JTCCU,1,1,nan,2,0,0,0,0,1,1,1012,nan,1526,nan,nan,1,0,0,0,12,0,2,28.16,1,1,2,42,0,0,0,1,1,1,1,2,0,1,1,99.95,1132.75,0,nan,337.92,1590.67,1
9360-OMDZZ,1,0,31,0,0,0,0,0,0,0,959,95690,1135,38.240419,-121.587535,1,1,0,0,1,5,1,39.66,0,1,4,8,0,1,0,0,2,0,0,1,0,1,3,74.3,74.3,0,0,39.66,nan,1
2908-ZTPNF,nan,2,nan,2,2,2,2,nan,0,0,777,nan,22,32.71346,-117.236378,5,0,1,nan,49,2,0,0,0,1,1,21,0,1,0,1,1,1,2,1,1,1,3,nan,2780.6,0,0,0,2780.6,0
0902-RFHOF,1,0,50,0,0,0,2,2,0,0,778,91773,446,34.102119,-117.815532,1,0,0,0,9,0,1,35.49,0,1,0,11,0,0,1,1,2,1,1,1,0,1,1,72.9,651.4,0,0,319.41,970.81,1
9824-QCJPK,1,1,75,0,1,1,0,0,1,1,1012,nan,1526,nan,nan,3,0,1,1,29,0,1,25.78,1,1,2,28,0,2,1,2,2,1,1,0,0,1,3,98.5,3004.15,37.55,40,747.62,3754.22,3
8756-RDDLT,1,1,60,0,0,1,0,nan,0,0,104,91506,508,34.169706,-118.323548,3,0,1,1,nan,0,1,21.17,0,2,0,13,1,0,1,1,0,0,0,0,3,1,0,60.4,3953.7,0,40,1418.39,5412.09,0
8999-EXMNO,1,0,30,0,0,0,0,0,0,0,400,90302,332,33.975332,-118.355252,1,0,0,0,4,0,1,48.32,1,1,2,51,2,1,0,0,0,1,1,0,0,1,0,88.95,355.2,0,40,193.28,588.48,2
6885-PKOAM,1,2,25,1,0,0,0,0,0,0,1012,nan,1526,33.323705,-116.626907,5,0,0,nan,9,0,1,46.34,0,1,2,59,0,2,0,1,1,0,0,1,0,0,0,86.25,770.5,0,0,417.06,1187.56,0
4855-SNKMY,1,0,24,1,0,1,0,nan,0,0,240,90240,322,33.956228,-118.120993,3,1,1,3,52,2,1,5.65,0,0,3,0,0,0,0,0,0,0,0,2,1,1,0,20.4,1090.65,0,0,293.8,1384.45,0
2259-OUUSZ,1,1,59,0,0,0,0,0,0,0,505,nan,655,35.279984,-120.824288,4,0,0,0,34,0,0,0,2,1,0,28,0,2,2,0,0,0,2,1,0,1,0,25.05,nan,0,0,nan,852.7,0
8100-PNJMH,1,0,61,0,0,0,0,0,0,0,666,91104,500,34.165383,-118.123752,3,1,2,nan,nan,6,2,nan,2,2,4,nan,2,2,2,2,2,2,2,2,3,2,3,nan,nan,nan,nan,nan,nan,0
5322-ZSMZY,1,1,nan,0,0,2,0,0,0,0,71,96010,1471,40.775272,-123.287414,nan,1,2,nan,nan,6,2,nan,2,2,4,nan,2,2,2,2,2,2,2,2,3,2,3,nan,nan,nan,nan,nan,nan,0
2321-OMBXY,1,1,43,0,0,0,0,0,0,0,540,95722,1302,39.003358,nan,3,1,2,nan,nan,6,2,nan,2,2,4,nan,2,2,2,2,2,2,2,2,3,2,3,nan,nan,nan,nan,nan,nan,5
2969-QWUBZ,1,1,69,0,2,0,0,0,0,1,325,91208,525,nan,-118.238508,5,1,2,nan,nan,6,2,nan,2,2,4,nan,2,2,2,2,2,2,2,2,3,2,3,nan,nan,nan,nan,nan,nan,0
8608-OZTLB,nan,2,nan,2,2,2,2,nan,0,0,574,nan,291,33.907361,-117.109972,nan,0,0,0,3,0,1,35.54,1,2,2,27,2,0,2,0,0,2,0,1,0,1,3,74.25,210.3,0,0,106.62,316.92,1
4881-JVQOD,1,1,53,0,0,1,1,3,0,0,514,95552,1439,40.390301,-123.412327,4,1,2,nan,nan,6,2,nan,2,2,4,nan,2,2,2,2,2,2,2,2,3,2,3,nan,nan,nan,nan,nan,nan,0
3070-BDOQC,1,2,35,0,0,0,0,0,1,1,1012,nan,1526,nan,nan,1,0,2,nan,8,6,1,32.31,0,1,2,nan,1,0,0,2,1,0,0,2,0,0,0,84.95,668.4,0,0,258.48,926.88,5
1506-YJTYT,1,2,nan,0,0,0,0,nan,1,1,813,90405,356,nan,-118.477507,4,0,0,0,68,1,1,2.83,0,0,3,0,0,0,0,0,0,0,2,0,2,0,0,20.05,1386.9,0,0,192.44,1579.34,0
2004-OCQXK,nan,0,33,0,0,0,0,0,0,0,128,95922,1526,39.432127,-121.099287,5,1,0,0,32,6,1,41.53,1,1,2,28,0,0,1,0,1,2,1,1,0,1,0,101.35,nan,0,nan,1328.96,4663.86,0
1970-KKFWL,1,0,55,0,0,1,0,nan,0,0,746,95562,1443,40.485849,-124.163234,nan,1,2,nan,71,1,1,40.52,1,1,2,17,0,0,0,0,1,1,1,1,2,1,0,93.7,6585.35,0,0,2876.92,9462.27,1
8780-IXSTS,1,0,42,0,0,2,0,0,1,1,1012,nan,1526,nan,nan,nan,0,0,0,14,4,1,18.74,0,1,0,20,0,2,1,0,0,0,0,1,0,0,0,75.35,1025.95,0,0,262.36,1288.31,3
6432-TWQLB,1,0,79,2,1,2,0,nan,0,1,104,nan,522,34.188339,-118.300942,nan,0,0,0,1,0,0,0,0,1,0,26,0,0,0,0,2,0,0,1,0,1,0,nan,36.45,0,0,0,nan,2
2632-IVXVF,1,1,50,0,0,0,0,0,0,0,136,95528,1444,40.497283,-123.93037,3,0,0,nan,48,6,1,nan,1,1,4,18,1,0,0,1,2,2,1,1,1,1,0,70.95,3629.2,0,0,2148.48,nan,0
4872-VXRIL,nan,2,nan,2,2,2,2,nan,1,0,656,93552,607,34.557711,-118.029441,nan,0,1,nan,70,0,1,5.51,1,1,2,85,0,1,1,1,1,1,1,0,2,1,3,110.2,7689.8,0,150,385.7,8225.5,0
9026-RNUJS,1,1,63,0,0,0,0,0,1,1,1012,nan,1526,nan,nan,3,0,0,0,nan,0,1,nan,2,1,0,16,0,1,2,0,0,0,0,1,0,1,1,49.9,130.1,0,0,139.71,269.81,5
7322-OCWHC,nan,2,nan,2,2,2,2,nan,0,0,862,94080,958,37.654436,-122.426468,nan,0,0,0,2,0,1,7.03,0,0,3,0,0,0,0,0,0,2,0,0,2,0,0,19.2,37.2,nan,0,14.06,51.26,0
2379-ENZGV,1,0,23,1,0,1,1,1,0,0,170,95610,1252,38.69508,-121.271616,nan,0,1,nan,65,0,1,13.17,1,1,2,59,2,0,1,0,1,1,1,2,3,1,1,104.3,6725.3,0,70,856.05,7651.35,0
2782-JEEBU,1,1,77,0,1,0,0,0,1,0,591,91950,1526,32.67102,-117.095235,3,0,2,0,55,2,2,0,0,1,4,30,1,1,0,0,1,0,0,2,0,1,0,44.85,2479.05,0,nan,0,2479.05,0
2371-KFUOG,nan,0,49,0,0,1,0,0,1,0,830,93263,676,nan,-119.286833,4,0,1,1,47,0,2,6.56,0,1,1,nan,1,2,2,0,2,0,0,0,1,1,1,66.05,3021.45,0,40,308.32,3369.77,0
8095-WANWK,1,1,nan,2,0,1,0,0,0,0,788,92675,130,33.521447,-117.602555,nan,0,1,2,17,6,1,10.11,1,2,2,2,0,1,1,0,1,1,1,2,0,1,0,102.55,1742.5,0,nan,171.87,1914.37,0
8224-UAXBZ,1,2,63,0,2,0,0,0,0,0,500,90013,387,34.044639,-118.240413,4,0,0,0,9,6,1,34.79,0,2,3,nan,2,2,0,0,0,0,0,0,0,0,0,20.15,238.15,0,0,313.11,551.26,0
3298-QEICA,1,1,25,1,2,2,1,3,0,0,983,95987,1318,39.117537,-122.284654,5,0,1,5,nan,0,1,18.36,2,2,2,85,0,1,1,0,1,0,0,1,0,2,0,89.85,3091.75,nan,0,624.24,3701.06,0
1945-XISKS,1,1,51,0,0,0,0,0,0,0,44,90704,123,33.391181,-118.421305,3,0,0,0,4,0,1,17.7,0,1,1,22,0,0,0,0,0,1,2,1,0,2,0,55.9,238.5,0,0,70.8,nan,0
4859-ZSRDZ,1,1,nan,1,0,0,0,0,0,0,326,91740,459,34.119363,nan,4,0,2,0,nan,0,1,7.18,0,0,3,0,0,0,0,0,2,0,2,2,3,0,1,19.95,1399.35,nan,0,495.42,nan,0
5392-AKEMH,nan,2,nan,2,2,2,2,nan,0,0,978,96137,1425,40.271535,-121.018087,4,0,0,nan,57,0,2,6.45,0,1,1,3,1,1,1,1,1,2,0,1,2,1,1,74.3,4166.35,nan,0,367.65,nan,0
9300-AGZNL,1,1,23,2,2,1,1,3,0,1,403,92620,174,33.716136,-117.752574,5,0,1,nan,69,0,1,33.09,1,2,3,0,2,0,2,0,0,0,0,0,2,0,0,24.45,1718.2,0,0,2283.21,4001.41,0
5514-YQENT,nan,2,nan,2,2,2,2,nan,0,0,785,93660,757,36.600193,-120.153393,3,0,1,1,16,0,1,31.73,0,1,2,25,0,1,1,0,1,0,0,1,3,1,1,nan,1430.25,0,nan,507.68,1937.93,3
1471-GIQKQ,nan,2,nan,2,2,2,2,nan,0,0,777,92124,61,32.827238,-117.089287,nan,0,0,0,1,0,0,0,0,1,1,9,0,0,0,1,0,0,0,2,0,2,1,30.55,30.55,0,40,nan,nan,0
3249-ZPQRG,1,0,78,0,1,0,0,0,0,0,883,91352,1526,34.231053,-118.338307,nan,0,0,nan,52,0,0,0,0,1,4,23,0,1,2,1,1,0,0,1,2,1,3,50.5,2566.3,0,0,0,2566.3,0
0959-WHOKV,1,0,31,0,0,0,0,0,0,0,777,nan,87,nan,-117.202542,2,0,0,0,4,0,2,30.95,1,1,4,26,0,2,0,0,0,0,0,1,0,0,0,77.95,nan,0,0,123.8,429.35,1
8400-WZICQ,1,0,56,0,0,0,2,0,0,0,1012,90292,336,33.977468,-118.445475,4,0,0,0,42,2,1,20.27,1,1,1,nan,0,2,1,1,1,1,1,1,2,1,1,78.45,3373.4,nan,0,851.34,4224.74,0
7295-JOMMD,nan,0,68,0,1,0,0,0,0,0,166,91709,313,nan,-117.725644,4,0,0,nan,13,0,1,10.51,0,1,1,20,0,1,1,0,0,0,0,2,3,1,0,54.8,731.3,0,nan,136.63,867.93,0
0722-TROQR,1,1,39,0,0,0,0,0,0,1,816,93460,614,34.630356,nan,5,0,0,0,5,5,1,nan,0,1,1,7,0,1,0,0,0,0,0,1,0,1,0,51.35,262.3,0,0,85.8,348.1,0
3623-FQBOX,1,1,36,0,0,1,0,0,0,0,223,92328,717,36.27688,-117.033326,nan,0,1,6,60,0,1,4.59,1,2,2,9,2,0,1,1,1,1,1,1,0,1,0,109.45,6572.85,nan,0,275.4,6848.25,0
7945-PRBVF,1,0,nan,1,0,0,2,0,0,0,757,94572,1089,38.027218,-122.23463,nan,0,0,0,42,2,1,5.75,0,1,1,53,1,1,1,2,0,1,1,1,3,0,3,73.9,nan,0,0,241.5,3402.05,4
2123-VSCOT,1,2,39,0,0,1,1,3,1,0,272,95503,1467,40.737431,-124.108897,4,0,1,7,60,0,1,27.2,0,1,1,21,0,2,0,1,1,1,1,1,2,0,0,76.95,4543.95,0,0,nan,6175.95,0
3639-XJHKQ,nan,2,nan,2,2,2,2,nan,0,0,1012,95338,1526,37.526791,-119.99437,nan,1,0,0,7,0,1,1.67,2,1,2,23,1,0,0,0,2,0,0,1,0,0,1,74.35,533.6,nan,0,11.69,545.29,0
5103-MHMHY,nan,2,nan,2,2,2,2,nan,0,1,53,nan,309,33.936298,-116.849577,4,0,1,3,52,0,0,0,0,1,1,52,1,1,1,1,1,1,1,1,2,0,1,66.25,3330.1,nan,0,0,3330.1,0
6257-RJOHI,1,1,76,0,1,2,2,0,0,0,1000,nan,1256,38.71967,-121.862416,5,0,1,nan,65,2,2,8.59,1,1,2,7,0,2,1,0,1,1,0,1,0,1,3,104.35,6578.55,nan,0,558.35,7136.9,0
2070-FNEXE,1,2,55,0,0,1,0,0,0,0,765,95827,1210,38.549185,-121.328386,3,0,1,nan,58,0,0,0,0,1,1,29,2,2,0,0,1,0,0,1,1,1,0,45.35,2540.1,4.08,0,0,2536.02,0
1329-VHWNP,1,1,47,0,0,1,0,0,0,0,972,95255,1170,38.41935,-120.469545,3,0,1,1,52,6,0,0,2,1,4,26,1,0,0,0,0,1,1,2,3,1,0,39.9,2020.9,0,0,0,2020.9,0
0916-QOFDP,1,0,75,2,1,1,0,0,0,0,709,93041,454,34.110124,-119.100972,4,0,1,nan,44,0,1,20.83,1,2,2,nan,0,0,1,1,2,1,2,1,2,0,0,104.15,4495.65,0,0,916.52,5412.17,0
7833-PKIHD,1,0,29,1,0,0,0,0,1,0,1012,92129,88,32.961064,-117.134917,1,0,0,0,45,0,1,4.48,1,1,0,51,0,0,1,1,0,2,0,1,0,1,0,87.25,3941.7,nan,0,201.6,nan,1
3967-VQOGC,1,1,nan,1,0,0,0,0,0,0,743,92377,495,34.156758,-117.404686,5,0,0,0,3,0,1,29.74,1,1,1,59,2,0,0,0,0,0,2,1,3,0,0,50.4,137.25,0,nan,89.22,nan,0
5871-DGTXZ,1,0,21,1,0,0,0,0,0,0,159,90703,263,33.8681,-118.067402,4,0,0,0,11,4,1,1.16,0,2,4,41,1,2,0,2,0,2,0,1,1,1,2,54.6,617.85,0,0,12.76,630.61,0
7908-QCBCA,1,0,55,0,0,1,0,0,1,1,1012,nan,1526,nan,nan,2,0,1,1,nan,2,2,nan,2,1,0,5,0,2,0,1,0,0,0,2,1,0,3,nan,1445.3,0,50,0,1495.3,1
3694-DELSO,1,0,38,0,0,0,0,0,0,0,1012,93552,607,34.557711,nan,nan,0,0,0,18,4,1,18.8,0,0,3,0,0,0,0,0,0,0,0,0,1,0,2,20.1,407.05,0,0,338.4,745.45,0
6797-LNAQX,1,2,38,0,0,0,1,2,0,0,794,91108,461,34.122671,-118.112911,4,0,0,0,32,0,1,16.94,0,0,3,0,0,0,0,0,2,0,0,0,2,0,1,20.5,696.8,0,0,542.08,1238.88,0
7929-SKFGK,nan,2,nan,2,2,2,2,nan,0,1,389,nan,159,33.666301,-117.969501,4,1,2,6,nan,0,1,46.91,2,0,3,0,0,0,0,0,0,0,0,2,0,0,2,20.2,382.2,0,0,nan,1273.49,0
7339-POGZN,1,0,36,0,0,0,0,0,0,0,500,90046,451,nan,nan,nan,0,2,0,63,2,1,12.82,2,1,1,17,1,1,1,1,1,0,0,1,2,1,1,79.85,4861.45,0,0,807.66,5669.11,0
7061-OVMIM,1,1,49,0,0,1,1,2,0,0,395,92251,81,32.858595,-115.662709,3,0,1,10,69,1,1,28.19,0,0,4,0,2,0,0,0,0,2,0,0,3,0,0,19.9,nan,0,0,1945.11,3301.81,0
8883-GRDWQ,1,0,71,0,1,0,0,0,0,0,66,94710,1037,37.872902,-122.303708,1,0,0,0,8,5,1,42.93,0,1,2,9,0,0,1,0,1,1,0,2,0,1,0,92.1,729.95,0,0,343.44,nan,1
3162-ZJZFU,1,2,35,0,0,0,0,0,0,0,604,93444,641,35.050345,-120.489599,3,0,0,0,39,3,0,nan,0,1,1,4,0,0,1,0,1,2,1,1,0,1,0,50.75,2011.4,0,0,0,2011.4,3
9804-ICWBG,1,0,nan,2,0,1,1,2,1,1,1012,nan,1526,nan,nan,5,0,1,1,46,2,1,24.33,0,0,3,0,0,0,0,0,0,0,0,0,2,1,1,19.25,864.2,0,0,1119.18,1983.38,0
9381-NDKME,1,0,58,0,0,1,1,1,1,0,1012,95619,1245,nan,-120.811852,3,0,1,5,67,0,0,nan,0,1,1,15,2,2,0,0,0,0,0,1,2,2,0,36.15,2434.45,0,0,0,2434.45,0
3755-JBMNH,1,2,66,0,1,2,0,0,0,0,1012,92071,64,32.847336,-116.997605,4,0,0,0,8,5,1,41.85,0,1,2,5,0,0,0,0,0,2,0,1,2,1,0,69.7,572.85,0,0,334.8,907.65,0
2293-IJWPS,1,1,nan,1,2,1,0,0,0,0,510,92356,605,34.508417,-116.856103,1,0,1,3,4,6,1,9.56,1,2,2,nan,0,0,1,0,1,1,1,1,0,0,0,nan,385.9,0,0,38.24,424.14,1
4274-OWWYO,1,0,52,0,0,0,2,0,0,1,205,91724,426,34.08111,-117.853935,3,0,2,0,37,0,1,nan,1,1,2,nan,1,1,1,0,0,0,2,2,0,0,0,nan,3382.3,0,0,434.01,3816.31,0
8791-GFXLZ,nan,2,nan,2,2,2,2,nan,0,0,902,92592,129,33.507255,-117.029473,4,0,1,nan,58,2,1,43.75,2,1,2,69,0,1,0,1,1,0,0,1,1,1,1,94.7,5430.35,0,0,2537.5,7967.85,0
0533-BNWKF,1,0,32,0,0,0,0,0,1,1,1012,nan,1526,nan,nan,3,0,0,0,48,0,2,9.19,0,0,3,0,0,0,2,0,2,0,2,0,1,0,2,19.95,nan,0,nan,441.12,1377.82,0
3645-DEYGF,1,0,25,1,0,1,0,nan,0,0,338,95444,1177,38.434362,-122.86891,2,0,1,1,7,5,1,8.95,0,1,2,nan,0,0,0,0,0,0,1,1,3,1,0,69,506.9,0,0,62.65,569.55,3
9800-OUIGR,1,1,23,1,0,2,1,2,1,1,1012,94041,893,37.388349,-122.075299,nan,0,0,0,35,0,1,10.11,0,1,1,73,0,0,0,2,1,1,1,2,1,1,1,72.1,2495.15,0,0,353.85,2849,0
0565-JUPYD,1,1,37,0,0,0,0,0,0,0,500,90034,373,34.030578,-118.399613,nan,0,0,0,12,4,1,2.29,1,2,3,0,0,0,0,0,2,0,0,2,0,0,0,25,316.2,0,0,27.48,343.68,0
2696-ECXKC,1,1,nan,0,2,0,2,0,0,0,137,92008,105,33.148116,-117.306043,2,0,0,0,1,0,1,22.03,0,1,2,26,0,0,0,0,0,0,0,2,0,1,0,69.35,69.35,0,0,22.03,91.38,3
1196-AMORA,1,1,27,1,0,1,1,1,0,0,815,95401,1181,38.460517,-122.790335,4,0,1,8,41,2,1,39.53,2,0,3,nan,0,0,0,0,0,0,0,0,3,0,0,19.5,798.2,nan,nan,1620.73,2418.93,0
8292-FRFZQ,1,0,24,1,2,0,0,0,1,1,1012,nan,1526,nan,nan,nan,0,0,0,68,0,1,5.3,1,1,1,59,1,0,0,0,0,0,0,2,0,0,2,54.45,3687.75,0,0,360.4,4048.15,0
7379-FNIUJ,1,1,61,0,0,1,1,3,0,0,499,nan,882,37.352911,-122.093002,4,0,0,0,53,6,1,nan,1,2,0,26,1,0,0,1,0,1,1,1,0,0,0,71.85,3827.9,nan,0,1460.68,5288.58,0
8617-ENBDS,nan,1,24,2,0,1,1,2,0,0,979,92282,330,33.972293,-116.654195,3,0,1,nan,nan,2,0,0,0,1,0,41,1,1,0,1,1,0,0,1,1,1,1,52,2884.9,0,0,0,2884.9,0
3572-UOLYZ,1,0,33,0,2,0,0,0,0,1,828,93662,749,nan,-119.642281,nan,1,2,nan,nan,6,2,nan,2,2,4,nan,2,2,2,2,2,2,2,2,3,2,3,nan,nan,nan,nan,nan,nan,0
9103-TCIHJ,1,0,nan,1,0,2,1,2,0,0,1012,90005,402,34.059281,-118.30742,2,0,0,0,2,0,1,9.12,2,1,2,51,0,0,0,2,0,0,0,1,0,1,0,70.7,151.65,0,0,18.24,nan,5
5914-XRFQB,1,0,73,2,1,2,0,0,0,0,590,94558,1191,nan,-122.27011,2,0,1,1,nan,3,2,9.28,1,1,4,26,0,1,1,0,0,1,0,1,0,1,0,93.85,2381.55,0,0,241.28,nan,2
9600-NAXZN,1,1,62,2,0,1,1,3,0,1,847,95369,925,37.521708,-120.426843,5,0,1,3,nan,0,1,nan,1,1,2,58,0,0,1,0,1,1,1,1,1,1,0,99.9,6241.35,0,0,2106.94,8348.29,0
9399-APLBT,1,1,31,2,0,1,1,1,1,1,1012,nan,1526,nan,nan,5,0,1,10,34,0,0,nan,0,1,1,29,2,2,0,1,2,0,2,1,2,1,0,40.55,1325.85,0,0,0,1325.85,0
5543-QDCRY,1,2,nan,0,0,1,0,0,1,0,773,92408,429,34.084909,-117.258107,5,0,0,0,45,2,1,29.81,2,1,2,27,0,1,1,0,1,2,2,1,0,1,0,107.75,4882.8,0,0,1341.45,6224.25,0
9617-INGJY,1,0,41,0,0,1,2,0,0,0,995,95493,1334,39.222323,-122.985488,1,0,1,1,11,6,1,nan,0,1,1,30,0,0,2,0,0,0,0,1,0,1,3,44.05,483.7,0,0,273.13,756.83,1
7903-CMPEY,nan,0,25,2,0,0,1,nan,0,0,1012,90620,252,33.845706,-118.012204,nan,0,0,0,49,0,1,45.64,0,0,3,0,0,0,2,0,0,0,0,0,1,0,1,19.45,921.3,0,nan,nan,3157.66,0
3442-ZHHCC,1,0,53,0,0,1,1,3,1,1,1012,nan,1526,nan,nan,nan,0,0,0,nan,3,1,48.43,2,1,2,58,2,0,2,0,0,1,1,1,1,0,0,86.45,2538.05,0,0,1452.9,nan,0
2037-XJFUP,1,2,56,0,0,1,1,6,0,0,1012,91941,33,nan,-116.99726,5,1,2,nan,nan,6,2,nan,2,2,4,nan,2,2,2,2,2,2,2,2,3,2,3,nan,nan,nan,nan,nan,nan,0
3640-JQGJG,1,1,43,0,2,2,1,2,0,0,973,95605,1222,nan,-121.540036,5,0,1,3,nan,0,1,16.67,0,0,3,0,0,2,0,0,0,0,0,2,0,1,0,20.45,250.8,0,0,183.37,434.17,0
3500-NSDOA,1,0,38,0,0,1,0,0,0,0,902,92592,129,33.507255,-117.029473,2,0,1,nan,nan,0,1,19.41,1,1,2,4,0,0,1,0,2,0,0,2,0,1,0,77.75,nan,nan,0,1067.55,5525.7,1
7245-JMTTQ,nan,2,nan,2,2,2,2,nan,1,1,1012,nan,1526,nan,nan,nan,0,1,3,66,0,2,6.94,1,1,2,23,0,2,1,1,2,1,1,1,1,1,1,108.1,7181.95,0,0,458.04,7639.99,0
7691-KGKGP,1,0,21,1,0,2,0,0,1,1,1012,nan,1526,nan,nan,1,1,2,nan,nan,6,2,nan,2,2,4,nan,2,2,2,2,2,2,2,2,3,2,3,nan,nan,nan,nan,nan,nan,4
3027-ZTDHO,1,2,24,1,2,1,2,0,0,1,309,93650,796,36.841655,-119.797113,3,0,1,1,21,6,1,36.26,1,1,2,nan,2,1,1,1,1,1,1,0,0,1,3,111.2,2317.1,0,120,761.46,3198.56,3
4475-NVTLU,1,1,50,0,0,0,2,0,1,1,1012,nan,1526,nan,nan,nan,0,0,0,22,0,1,nan,0,1,2,17,0,1,0,0,1,1,1,1,0,1,3,93.2,2157.3,0,0,1023,3180.3,0
2165-VOEGB,1,1,76,0,2,0,0,0,0,0,56,nan,1474,nan,-124.049485,3,0,0,0,16,0,1,19.18,1,1,2,22,0,0,0,2,1,0,0,1,3,1,0,86.6,1281,0,0,nan,1587.88,2
4760-THGOT,1,0,nan,0,0,0,0,nan,1,1,519,93546,1526,37.550074,-118.837167,5,0,0,0,11,6,1,7.42,2,1,1,17,0,0,1,2,2,0,0,1,1,0,0,53.8,651.55,0,nan,81.62,nan,0
8317-BVKSO,nan,2,nan,2,2,2,2,nan,0,0,553,94030,946,nan,-122.403099,nan,0,1,5,11,0,1,26.88,1,1,2,19,1,0,2,1,1,0,0,2,0,1,1,96.2,1222.05,0,0,295.68,1517.73,1
2430-RRYUW,1,1,22,1,0,1,0,0,1,0,859,90280,1526,nan,-118.192615,5,0,1,10,72,6,1,15.09,1,1,2,85,2,1,1,0,1,1,1,1,2,1,0,106.3,7565.35,0,0,1086.48,8651.83,0
5110-CHOPY,1,1,33,0,0,1,2,0,0,1,995,nan,1334,39.222323,-122.985488,3,1,2,nan,nan,6,2,nan,2,2,4,nan,2,2,2,2,2,2,2,2,3,2,3,nan,nan,nan,nan,nan,nan,0
3756-VNWDH,1,2,nan,2,1,0,0,nan,0,0,98,95526,1438,40.372532,nan,2,0,0,0,33,6,1,38.53,1,1,4,2,0,1,1,0,0,2,0,1,3,2,1,83.85,2716.3,0,0,1271.49,3987.79,1
0731-EBJQB,1,2,37,0,0,1,1,3,0,0,22,92804,229,nan,nan,3,0,1,1,55,6,1,nan,2,1,1,52,1,0,1,1,1,1,1,1,2,2,0,85.1,4657.95,nan,0,nan,5119.4,0
1159-WFSGR,nan,2,nan,2,2,2,2,nan,0,0,729,92688,150,33.624654,-117.611733,3,1,2,nan,nan,6,2,nan,2,2,4,nan,2,2,2,2,2,2,2,2,3,2,3,nan,nan,nan,nan,nan,nan,2
8029-XYPWT,nan,2,nan,2,2,2,2,nan,0,1,4,92536,128,nan,-116.827173,nan,0,2,nan,24,0,1,34.24,0,0,3,nan,0,0,0,0,2,2,0,0,2,0,2,19.75,498.1,0,0,821.76,1319.86,0
2323-ARSVR,1,1,53,0,0,1,0,0,0,0,1012,90044,320,33.952714,-118.292061,4,0,1,5,72,0,1,6.29,1,1,4,8,1,1,1,1,1,1,1,1,2,0,1,114.45,8375.05,0,0,452.88,8827.93,0
9885-CSMWE,nan,1,39,0,0,1,1,nan,1,0,34,95521,1475,40.839958,-124.003757,nan,0,0,nan,27,0,1,14.07,1,1,2,15,2,1,0,1,1,0,0,1,0,0,3,100.75,2793.55,0,nan,379.89,3173.44,0
7609-YBPXG,nan,1,79,0,1,2,0,0,1,0,807,93101,583,34.419203,-119.710008,1,0,1,nan,66,1,1,28.86,2,1,2,25,0,0,2,2,1,1,2,1,0,1,1,nan,6822.15,0,0,1904.76,8726.91,1
9108-EQPNQ,1,1,28,1,2,1,1,3,0,0,663,90723,284,33.897122,-118.164432,4,0,2,10,71,1,2,10.11,1,1,1,59,1,1,1,1,1,1,2,2,2,0,0,86.85,nan,0,0,717.81,6981.61,0
0259-GBZSH,1,0,34,0,0,0,0,0,0,1,546,95346,1109,38.121601,-120.133915,2,0,0,0,1,5,2,32.92,0,1,2,3,2,0,2,2,1,0,0,1,0,1,0,80.25,nan,0,nan,32.92,113.17,5
8204-TIFGJ,nan,2,54,0,0,1,1,2,0,0,681,90660,342,33.989524,-118.089299,4,0,1,3,72,1,1,nan,1,2,3,0,0,2,0,0,0,0,0,0,2,0,1,24.75,1859.1,nan,0,3433.68,5292.78,0
1530-ZTDOZ,1,1,36,0,0,1,0,0,1,1,1012,nan,1526,nan,nan,nan,0,1,1,nan,6,1,36.03,1,0,3,0,0,0,0,2,0,0,0,0,2,0,1,25.85,nan,5.73,0,2594.16,4460.63,0
0780-XNZFN,1,1,49,0,0,0,1,5,0,0,458,92040,85,32.909873,-116.906774,5,1,2,nan,14,0,1,40.66,0,0,4,nan,2,0,0,0,0,2,0,0,0,0,1,19.95,268.4,0,0,569.24,nan,0
3727-JEZTU,nan,1,53,0,0,1,0,0,1,0,830,93263,676,35.490705,-119.286833,3,0,1,1,14,4,0,0,2,1,1,12,0,0,0,0,1,1,1,1,0,0,0,46.35,667.7,0,0,0,nan,3
3748-FVMZZ,1,1,29,1,0,1,0,0,0,0,842,96126,1372,39.559709,-120.345639,nan,0,1,nan,19,0,1,nan,1,1,2,51,0,0,0,1,1,2,1,1,3,1,0,100.95,1875.55,0,0,112.67,1988.22,5
