Customer ID,Count,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Country,State,City,Zip Code,Lat Long,Latitude,Longitude,Satisfication Score,Quarter,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Churn_Category
6366-XIVKZ,1,Male,53,No,NaN,Yes,No,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,Q3,Yes,1,NaN,Offer C,NaN,44.19,No,No,None,NaN,No,No,No,No,No,NaN,No,No,Two Year,No,Bank Withdrawal,19.55,520.55,0,NaN,1193.13,1713.68,0
0979-MOZQI,1,NaN,43,No,NaN,NaN,No,NaN,United States,California,Gualala,NaN,"38.848082, -123.50608",38.848082,-123.50608,1,Q3,Yes,1,59,Offer B,Yes,22.71,Yes,NaN,Fiber Optic,NaN,NaN,Yes,Yes,No,Yes,Yes,Yes,Yes,NaN,Yes,Bank Withdrawal,110.15,6448.05,0,0,1339.89,7787.94,0
6365-HITVU,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,United States,California,NaN,93277,NaN,36.303793,-119.375646,2,Q3,No,0,54,Offer B,Yes,33.49,Yes,Yes,Fiber Optic,8,No,NaN,No,NaN,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,101.5,5373.1,0,NaN,NaN,NaN,0
5982-XMDEX,1,Female,NaN,Yes,No,Yes,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
4785-NKHCX,1,Female,47,No,No,Yes,Yes,3,NaN,California,Pinecrest,95364,"38.224869, -119.755729",38.224869,-119.755729,5,Q3,Yes,1,NaN,None,Yes,13.95,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,22.95,1014.25,0,0,585.9,1600.15,2
9432-RUVSL,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Q3,NaN,0,10,Offer D,Yes,37.45,No,Yes,DSL,5,No,Yes,No,Yes,No,Yes,Yes,Yes,One Year,No,NaN,64.9,685.55,0,NaN,NaN,1060.05,0
1064-FBXNK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,United States,California,Riverside,92508,"33.885499, -117.324959",33.885499,-117.324959,NaN,Q3,NaN,5,NaN,None,NaN,NaN,No,Yes,DSL,NaN,Yes,Yes,No,Yes,No,No,No,Yes,Two Year,Yes,Credit Card,61.35,3766.2,0,0,1333.2,5099.4,0
4187-CINZD,1,Male,NaN,No,No,No,Yes,1,United States,California,Adelanto,92301,"34.667815, -117.536183",NaN,-117.536183,4,Q3,No,0,21,Offer D,Yes,31.26,Yes,No,None,0,NaN,No,No,No,No,No,No,No,NaN,No,NaN,24.7,467.15,0,0,656.46,NaN,3
4079-VTGLK,1,NaN,32,No,No,Yes,Yes,2,United States,NaN,La Crescenta,91214,"34.239636, -118.245259",34.239636,NaN,3,Q3,Yes,4,49,None,Yes,33.07,No,NaN,DSL,23,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,NaN,87.2,4345,0,NaN,1620.43,5965.43,0
6579-JPICP,1,Female,31,No,No,No,No,0,United States,California,Kyburz,95720,"38.766036, -120.209673",38.766036,NaN,3,NaN,NaN,0,NaN,Offer E,Yes,22.12,No,No,None,0,No,NaN,NaN,No,No,NaN,No,No,Month-to-Month,No,Mailed Check,20.4,20.4,0,0,22.12,42.52,2
7243-LCGGZ,1,Male,43,No,No,Yes,No,NaN,United States,California,Exeter,NaN,"36.301689, -119.018233",36.301689,-119.018233,4,NaN,Yes,3,29,None,No,0,No,Yes,DSL,NaN,No,NaN,NaN,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,45.9,1332.4,0,20,0,NaN,0
9631-RXVJM,1,Female,24,Yes,No,No,No,0,United States,California,La Crescenta,NaN,"34.239636, -118.245259",34.239636,NaN,3,Q3,No,0,4,Offer E,Yes,9.75,Yes,No,None,0,NaN,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,25.3,116.95,0,0,39,155.95,0
3211-AAPKX,1,NaN,71,No,Yes,NaN,No,0,United States,California,Running Springs,92382,"34.186211, -117.07683",34.186211,-117.07683,1,Q3,Yes,1,66,None,Yes,30.03,Yes,Yes,DSL,15,Yes,Yes,Yes,Yes,Yes,No,No,No,Two Year,No,Credit Card,79.4,5154.6,NaN,NaN,1981.98,7286.58,0
5872-OEQNH,1,Female,51,No,NaN,No,No,0,United States,California,Ventura,93001,"34.360261, -119.306383",34.360261,-119.306383,2,Q3,No,0,2,Offer E,Yes,NaN,No,Yes,Fiber Optic,NaN,NaN,No,No,No,Yes,No,No,NaN,NaN,Yes,Bank Withdrawal,80.2,146.05,NaN,10,99.58,255.63,0
0308-IVGOK,1,Female,63,No,No,Yes,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Q3,Yes,10,72,None,Yes,NaN,Yes,Yes,Fiber Optic,25,Yes,Yes,NaN,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,115.15,8349.7,NaN,0,2922.48,NaN,0
8979-CAMGB,NaN,Female,40,No,No,Yes,Yes,1,NaN,California,San Francisco,94130,"37.820894, -122.369725",37.820894,-122.369725,4,Q3,Yes,NaN,NaN,Offer D,Yes,15.33,No,No,NaN,NaN,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,19.7,263.65,0,0,NaN,478.27,0
6637-KYRCV,1,Female,68,No,Yes,Yes,No,0,United States,California,Challenge,NaN,"39.461768, -121.195825",NaN,-121.195825,3,Q3,Yes,4,31,Offer C,Yes,5.3,Yes,Yes,Fiber Optic,3,No,No,No,No,No,Yes,Yes,NaN,Two Year,Yes,Bank Withdrawal,84.85,2633.4,0,0,NaN,2797.7,1
1582-RAFML,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,United States,California,Campo Seco,NaN,"38.233879, -120.861666",38.233879,-120.861666,NaN,Q3,Yes,NaN,58,NaN,Yes,NaN,Yes,Yes,DSL,2,NaN,Yes,Yes,No,Yes,Yes,Yes,No,NaN,Yes,Bank Withdrawal,86.1,NaN,NaN,110,1284.12,6284.62,0
8634-MPHTR,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,United States,California,San Diego,92126,"32.886925, -117.152162",32.886925,-117.152162,NaN,Q3,No,0,71,None,Yes,6.1,Yes,NaN,Fiber Optic,9,No,Yes,NaN,Yes,NaN,Yes,No,Yes,One Year,NaN,Bank Withdrawal,105.75,7382.85,0,0,433.1,NaN,4
2405-LBMUW,1,Female,47,No,No,Yes,Yes,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Q3,Yes,4,23,None,Yes,35.86,NaN,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Mailed Check,25.1,611.45,0,0,824.78,1436.23,0
0397-GZBBC,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,United States,NaN,Fullerton,92831,"33.879983, -117.895482",33.879983,NaN,NaN,Q3,Yes,1,72,None,Yes,31.13,Yes,Yes,Fiber Optic,11,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,NaN,8109.8,0,0,2241.36,10351.16,0
4391-LNRXK,1,Male,50,No,No,Yes,No,0,United States,California,NaN,92111,"32.805518, -117.169052",NaN,-117.169052,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
6323-AYBRX,1,Female,40,NaN,No,NaN,No,0,United States,NaN,Mission Viejo,92692,"33.60693, -117.644253",33.60693,-117.644253,3,NaN,No,NaN,71,None,Yes,38.22,No,Yes,DSL,23,Yes,No,Yes,Yes,Yes,NaN,Yes,NaN,Two Year,Yes,Credit Card,82,5999.85,0,NaN,2713.62,8713.47,0
7969-AULMZ,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,United States,California,Burbank,91505,NaN,34.174215,-118.345928,4,NaN,No,0,72,None,Yes,NaN,NaN,No,None,0,No,No,No,No,NaN,No,No,No,Two Year,No,Credit Card,20.25,1566.9,0,NaN,3049.92,4616.82,0
3239-TPHPZ,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,United States,California,Pacific Palisades,90272,"34.079449, -118.548306",34.079449,-118.548306,5,Q3,Yes,10,48,None,Yes,NaN,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,20.65,1057,0,0,1822.08,2879.08,5
7549-MYGPK,1,NaN,46,No,No,No,No,0,United States,California,Weaverville,96093,NaN,40.759401,-122.939337,1,Q3,No,0,31,None,Yes,34.38,No,Yes,Fiber Optic,20,No,Yes,No,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,78.45,2435.15,0,40,NaN,3540.93,0
2314-TNDJQ,1,NaN,23,Yes,No,Yes,No,0,United States,California,California City,93505,"35.151491, -117.927597",35.151491,-117.927597,4,Q3,Yes,9,61,Offer B,NaN,13.35,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,Yes,NaN,24.1,1551.6,0,0,814.35,2365.95,0
9094-AZPHK,1,Male,34,No,No,NaN,No,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
5020-ZSTTY,1,Female,49,No,No,No,No,0,NaN,California,Palo Alto,94304,"37.386978, -122.177746",37.386978,-122.177746,NaN,Q3,No,0,37,None,Yes,41.99,NaN,No,NaN,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.8,813.3,0,0,1553.63,2366.93,1
1488-SYSFC,1,Female,39,No,No,Yes,Yes,1,NaN,California,Long Beach,90805,"33.864622, -118.179626",33.864622,-118.179626,NaN,Q3,Yes,7,34,None,Yes,9.66,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.65,716.4,0,0,NaN,NaN,2
9419-IPPBE,1,Male,78,No,Yes,No,No,0,NaN,California,Brea,92821,"33.930199, -117.862898",33.930199,-117.862898,NaN,Q3,No,0,5,Offer E,Yes,17.13,NaN,Yes,Fiber Optic,9,No,NaN,No,No,No,No,No,Yes,Two Year,Yes,Credit Card,NaN,371.6,0,0,NaN,NaN,1
1843-TLSGD,NaN,Male,69,No,Yes,No,NaN,0,United States,California,Camino,95709,"38.748316, -120.675512",38.748316,-120.675512,5,Q3,No,0,44,NaN,Yes,47.06,NaN,Yes,Fiber Optic,NaN,No,No,Yes,No,No,No,No,NaN,One Year,No,Bank Withdrawal,73.85,3122.4,0,100,NaN,5293.04,0
7602-DBTOU,NaN,Male,61,No,No,Yes,Yes,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,Q3,Yes,5,68,Offer A,Yes,32.59,Yes,Yes,Fiber Optic,24,Yes,Yes,Yes,Yes,NaN,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,114.7,7849.85,0,0,2216.12,10065.97,0
5429-LWCMV,1,Female,64,No,NaN,No,Yes,2,United States,California,NaN,93436,"34.601055, -120.382917",34.601055,-120.382917,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
4770-QAZXN,1,Female,NaN,NaN,No,Yes,Yes,2,United States,California,NaN,96120,"38.735789, -119.85798",38.735789,NaN,5,Q3,Yes,5,43,None,NaN,35.2,No,NaN,None,0,No,No,No,No,NaN,No,No,No,One Year,No,Credit Card,20,817.95,0,0,1513.6,2331.55,0
5845-BZZIB,1,Male,35,No,No,No,No,0,United States,California,NaN,94946,"38.065359, -122.665566",NaN,-122.665566,3,Q3,No,0,29,Offer C,Yes,NaN,No,NaN,DSL,9,Yes,Yes,No,Yes,No,No,No,No,One Year,Yes,Bank Withdrawal,58.75,1696.2,NaN,50,232,1978.2,0
0004-TLHLJ,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,United States,California,Irvine,92602,"33.720359, -117.733655",33.720359,NaN,NaN,Q3,Yes,1,NaN,Offer B,Yes,NaN,No,Yes,DSL,7,Yes,No,No,No,Yes,Yes,NaN,Yes,NaN,Yes,NaN,70.1,3913.3,0,0,2089.05,6002.35,3
3192-LNKRK,1,Female,30,No,No,No,No,0,United States,NaN,Mckinleyville,NaN,NaN,40.965011,-124.015255,4,Q3,No,0,1,None,Yes,8.23,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,NaN,Credit Card,19.55,19.55,0,0,8.23,NaN,0
0396-UKGAI,1,Male,70,No,Yes,NaN,No,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,Q3,NaN,0,1,None,Yes,16.19,No,NaN,Fiber Optic,12,No,No,No,NaN,No,No,No,Yes,Month-to-Month,No,NaN,NaN,69.1,0,0,16.19,85.29,0
2642-MAWLJ,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,United States,California,Placentia,92870,"33.881158, -117.854783",NaN,-117.854783,NaN,Q3,Yes,NaN,NaN,None,Yes,37.84,NaN,Yes,Fiber Optic,17,No,No,No,No,No,No,No,Yes,One Year,Yes,NaN,74.25,NaN,0,0,NaN,7356.69,5
1915-OAKWD,1,Female,59,No,No,Yes,NaN,0,NaN,California,Colton,NaN,"34.030915, -117.273201",34.030915,-117.273201,NaN,Q3,Yes,8,36,NaN,Yes,49.33,No,Yes,Fiber Optic,23,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,80.4,2937.65,0,0,1775.88,4713.53,0
4690-LLKUA,1,Female,49,No,No,Yes,No,0,United States,California,Forestville,95436,"38.499302, -122.92444",38.499302,-122.92444,3,Q3,NaN,0,2,Offer E,Yes,26.58,NaN,Yes,Fiber Optic,23,Yes,No,No,Yes,No,NaN,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.15,194.55,0,NaN,53.16,247.71,2
2189-WWOEW,1,Male,53,NaN,No,Yes,No,0,United States,California,Bella Vista,96008,"40.722733, -122.109666",40.722733,-122.109666,4,Q3,Yes,10,30,Offer C,Yes,NaN,NaN,Yes,DSL,6,No,No,Yes,No,No,No,NaN,Yes,Month-to-Month,Yes,Credit Card,NaN,1474.9,NaN,0,694.8,2169.7,0
4636-TVXVG,NaN,Female,26,Yes,No,No,No,0,United States,California,San Dimas,91773,"34.102119, -117.815532",34.102119,-117.815532,3,Q3,No,0,5,Offer E,Yes,34.49,Yes,Yes,Fiber Optic,46,No,No,No,No,Yes,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,85.2,474.8,0,0,172.45,NaN,0
9796-MVYXX,1,Female,73,No,NaN,No,No,0,United States,NaN,Gardena,90247,"33.890853, -118.297967",33.890853,-118.297967,NaN,Q3,No,0,56,None,Yes,47.13,NaN,Yes,NaN,29,Yes,Yes,Yes,No,Yes,Yes,NaN,Yes,One Year,NaN,Bank Withdrawal,110.5,6139.5,0,0,2639.28,NaN,2
2499-AJYUA,1,Female,57,NaN,NaN,Yes,No,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,Q3,Yes,1,70,Offer A,Yes,42.67,Yes,Yes,DSL,NaN,Yes,No,Yes,NaN,No,No,No,Yes,Two Year,No,Credit Card,65.3,NaN,0,NaN,2986.9,7746.65,5
2215-ZAFGX,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,United States,NaN,Murphys,95247,"38.147852, -120.440124",NaN,-120.440124,3,Q3,No,NaN,NaN,Offer E,Yes,7.49,No,Yes,Cable,17,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,NaN,Bank Withdrawal,55.2,220.65,0,0,29.96,250.61,2
6370-ZVHDV,1,NaN,35,No,No,No,NaN,0,United States,California,Los Angeles,90036,"34.070291, -118.349191",34.070291,-118.349191,5,Q3,No,0,1,Offer E,Yes,24.48,NaN,NaN,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,20.2,20.2,0,0,24.48,44.68,0
3709-OIJEA,NaN,Male,66,No,Yes,Yes,NaN,0,United States,California,Sierra Madre,NaN,"34.168686, -118.057505",34.168686,-118.057505,NaN,Q3,Yes,6,58,Offer B,No,0,NaN,Yes,DSL,24,No,Yes,Yes,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,45.3,2651.2,40.95,0,0,2610.25,0
4419-UJMUS,1,Female,59,NaN,No,No,No,0,United States,NaN,Santa Monica,90402,"34.035849, -118.503508",34.035849,-118.503508,3,Q3,No,0,12,Offer D,Yes,37.63,No,Yes,DSL,26,No,Yes,No,Yes,NaN,No,No,No,Month-to-Month,Yes,Bank Withdrawal,54.3,654.5,0,NaN,451.56,1236.06,1
2682-KEVRP,NaN,Male,61,No,No,No,No,0,NaN,California,San Diego,92139,"32.677716, -117.047666",NaN,-117.047666,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
8445-DNBAE,1,Female,53,No,No,No,No,0,United States,California,Dunsmuir,96025,"41.212695, -122.392067",41.212695,-122.392067,1,Q3,No,0,29,None,No,0,No,Yes,Cable,22,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,25.1,712.85,0,0,0,712.85,1
1676-MQAOA,1,Female,NaN,NaN,No,Yes,No,0,NaN,California,Torrance,90505,"33.807882, -118.347957",33.807882,-118.347957,NaN,Q3,Yes,NaN,68,None,NaN,44.24,Yes,Yes,NaN,NaN,No,NaN,No,No,Yes,No,No,Yes,One Year,NaN,NaN,83,5685.8,0,0,NaN,8694.12,0
1133-KXCGE,1,NaN,21,Yes,No,NaN,No,0,United States,California,Keene,93531,"35.214982, -118.59049",35.214982,-118.59049,3,Q3,Yes,4,4,Offer E,Yes,9.98,Yes,Yes,Fiber Optic,51,No,Yes,NaN,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,NaN,97.95,384.5,0,0,NaN,424.42,0
6000-UKLWI,1,Male,79,No,NaN,Yes,No,NaN,NaN,California,Santa Maria,93458,"34.95934, -120.490081",34.95934,-120.490081,3,Q3,Yes,7,72,Offer A,NaN,11.26,Yes,Yes,Cable,3,No,No,Yes,No,NaN,Yes,Yes,Yes,Two Year,Yes,Credit Card,NaN,5329,0,0,810.72,6139.72,0
6486-LHTMA,1,Male,48,No,No,Yes,Yes,2,United States,California,Sacramento,95838,"38.646096, -121.442433",38.646096,-121.442433,3,Q3,Yes,9,52,NaN,No,0,NaN,Yes,DSL,19,Yes,No,NaN,No,No,Yes,Yes,Yes,One Year,No,Bank Withdrawal,44.25,2276.1,23.5,0,NaN,2252.6,0
8167-GJLRN,1,Female,75,No,Yes,Yes,Yes,1,NaN,California,Modesto,NaN,"37.670526, -120.877572",37.670526,-120.877572,3,Q3,NaN,3,59,None,Yes,16.15,Yes,Yes,Fiber Optic,26,No,No,Yes,No,No,NaN,No,Yes,Month-to-Month,Yes,Credit Card,88.75,5348.65,0,0,952.85,6301.5,0
0679-TDGAK,1,NaN,36,No,No,No,No,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,Q3,No,0,7,None,No,0,No,Yes,DSL,19,NaN,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,40.1,293.3,NaN,0,0,293.3,3
0320-JDNQG,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,United States,California,Anaheim,92808,"33.850452, -117.726668",33.850452,-117.726668,3,NaN,Yes,8,41,Offer B,Yes,18.84,Yes,Yes,NaN,26,Yes,Yes,Yes,No,Yes,NaN,No,Yes,One Year,Yes,Credit Card,78.35,3211.2,0,0,772.44,NaN,3
3752-CQSJI,1,Male,NaN,Yes,No,NaN,No,0,United States,California,San Jacinto,92582,"33.806708, -117.02007",33.806708,NaN,3,Q3,Yes,2,72,NaN,NaN,NaN,Yes,NaN,DSL,85,Yes,Yes,Yes,Yes,No,Yes,Yes,NaN,Two Year,NaN,Bank Withdrawal,78.85,5763.15,0,0,2851.92,8615.07,0
4973-RLZVI,1,Female,38,No,No,Yes,Yes,1,United States,California,Grand Terrace,92313,"34.029175, -117.307211",34.029175,-117.307211,4,Q3,Yes,6,NaN,None,No,0,No,Yes,DSL,16,NaN,No,No,Yes,No,NaN,No,Yes,Month-to-Month,Yes,Credit Card,29.5,1423.05,0,0,0,NaN,2
0536-ACXIP,1,Male,59,No,No,Yes,NaN,3,United States,California,Oak Park,91377,NaN,34.19225,-118.776874,4,Q3,Yes,1,NaN,None,Yes,39.76,No,Yes,DSL,76,Yes,NaN,No,NaN,Yes,Yes,Yes,Yes,NaN,NaN,Credit Card,NaN,4663.4,0,0,2385.6,7049,0
3439-GVUSX,1,Female,22,Yes,No,No,No,NaN,United States,California,Del Rey,93616,"36.657462, -119.595293",36.657462,-119.595293,3,Q3,No,0,34,NaN,Yes,20.75,No,Yes,DSL,NaN,Yes,No,NaN,Yes,NaN,No,No,Yes,Two Year,No,Credit Card,67.65,NaN,0,0,705.5,3044.8,0
2429-AYKKO,1,Male,68,No,NaN,No,NaN,0,United States,California,Los Angeles,90002,"33.949255, -118.246978",33.949255,-118.246978,3,Q3,No,0,38,None,Yes,46.96,Yes,Yes,Fiber Optic,13,NaN,No,NaN,No,Yes,Yes,NaN,Yes,Two Year,No,Bank Withdrawal,94.75,3653,45.82,0,1784.48,5391.66,0
5716-EZXZN,NaN,Female,19,Yes,No,Yes,Yes,1,United States,California,Santa Monica,90401,"34.015481, -118.493231",34.015481,-118.493231,3,Q3,Yes,6,48,NaN,Yes,44.66,No,Yes,DSL,27,NaN,No,Yes,Yes,Yes,NaN,No,Yes,One Year,No,Bank Withdrawal,69.7,3023.65,0,0,2143.68,5167.33,1
5088-QZLRL,1,Female,44,No,No,No,No,0,United States,California,Woodland,95695,NaN,38.71967,-121.862416,1,Q3,NaN,0,6,Offer E,Yes,17.18,NaN,Yes,DSL,22,Yes,Yes,NaN,No,No,NaN,NaN,Yes,Month-to-Month,No,Bank Withdrawal,56.25,389.1,0,0,NaN,492.18,1
8328-SKJNO,1,Female,46,No,NaN,No,NaN,0,NaN,California,El Centro,92243,"32.770393, -115.60915",32.770393,-115.60915,4,NaN,No,0,NaN,None,Yes,43.8,NaN,No,None,0,No,No,No,NaN,No,No,No,No,One Year,No,Bank Withdrawal,19.75,624.15,0,0,NaN,2025.75,0
7813-ZGGAW,1,Male,77,No,Yes,Yes,No,0,United States,NaN,Sacramento,95831,"38.494832, -121.529447",NaN,-121.529447,NaN,Q3,Yes,7,69,None,Yes,14.76,Yes,Yes,Fiber Optic,14,Yes,Yes,No,No,No,No,No,NaN,Month-to-Month,Yes,Credit Card,84.9,5785.65,0,0,1018.44,6804.09,0
1941-HOSAM,1,Female,40,No,No,No,No,0,United States,California,San Francisco,94129,"37.797526, -122.464531",37.797526,NaN,4,Q3,No,0,34,Offer C,Yes,NaN,No,Yes,DSL,23,Yes,No,NaN,NaN,Yes,Yes,Yes,NaN,One Year,Yes,Bank Withdrawal,79.95,2727.3,0,0,180.88,2908.18,0
7560-QJAVJ,1,Female,28,Yes,No,Yes,Yes,2,United States,California,Escondido,92027,"33.141265, -116.967221",33.141265,NaN,3,Q3,Yes,1,58,Offer B,Yes,2.87,Yes,NaN,DSL,69,Yes,No,Yes,Yes,Yes,No,No,NaN,Two Year,No,Credit Card,75.8,4415.75,0,0,NaN,4582.21,2
7346-MEDWM,1,Female,27,Yes,No,Yes,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Q3,Yes,1,61,NaN,Yes,26.7,NaN,Yes,NaN,30,Yes,NaN,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,59.8,3641.5,NaN,100,1628.7,5370.2,1
8587-XYZSF,1,NaN,NaN,No,No,No,No,0,United States,California,NaN,NaN,"33.807882, -118.347957",33.807882,-118.347957,3,Q3,No,0,52,None,Yes,33.84,No,Yes,NaN,5,Yes,No,Yes,Yes,No,No,No,Yes,One Year,No,Credit Card,57.95,3042.25,NaN,0,1759.68,4801.93,0
0056-EPFBG,1,Male,33,No,NaN,Yes,Yes,1,United States,California,Gardena,90247,"33.890853, -118.297967",33.890853,-118.297967,3,Q3,Yes,1,9,None,Yes,36.94,No,Yes,Fiber Optic,NaN,No,Yes,NaN,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,101.5,906.85,0,0,332.46,1239.31,0
9481-WHGWY,1,Male,57,No,No,Yes,No,0,United States,California,Carmel By The Sea,93921,NaN,36.554618,NaN,NaN,NaN,NaN,1,1,Offer E,Yes,18.84,No,Yes,Fiber Optic,19,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,71,71,0,0,18.84,89.84,0
8773-HHUOZ,NaN,Female,NaN,No,No,Yes,No,0,United States,California,Hydesville,95547,"40.557314, -124.081662",40.557314,-124.081662,1,Q3,Yes,1,62,None,Yes,48.58,No,Yes,NaN,NaN,No,Yes,Yes,No,Yes,Yes,NaN,Yes,Month-to-Month,Yes,Bank Withdrawal,100.15,6283.3,0,0,3011.96,9295.26,4
3070-FNFZQ,1,Female,69,No,Yes,No,No,NaN,United States,California,Vacaville,NaN,"38.419088, -122.024568",38.419088,-122.024568,3,Q3,No,0,18,None,NaN,41.13,No,NaN,Cable,23,NaN,Yes,No,No,No,No,NaN,Yes,One Year,Yes,Credit Card,49.85,865.75,0,0,740.34,1606.09,0
5208-FVQKB,1,Female,73,No,Yes,Yes,No,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,Q3,Yes,1,47,None,Yes,38.31,NaN,Yes,NaN,7,NaN,No,No,No,No,No,NaN,No,NaN,No,Bank Withdrawal,80.35,3825.85,0,90,1800.57,5716.42,0
1984-FCOWB,1,Male,29,Yes,No,No,No,0,United States,NaN,Little River,95456,"39.245911, -123.77214",39.245911,-123.77214,4,Q3,No,0,58,Offer B,Yes,49.02,No,No,None,0,No,No,No,No,No,NaN,No,No,Two Year,No,Credit Card,20.8,1212.25,0,0,2843.16,4055.41,0
8627-EHGIP,1,Male,57,No,No,Yes,No,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,Q3,NaN,1,72,None,Yes,34.97,Yes,Yes,Cable,11,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,90.6,6441.85,0,0,2517.84,NaN,0
3557-HTYWR,1,Male,32,No,No,No,No,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,Q3,No,0,10,Offer D,Yes,7.65,No,Yes,DSL,NaN,Yes,No,No,Yes,Yes,No,NaN,Yes,Month-to-Month,No,Bank Withdrawal,62.25,612.95,0,0,76.5,689.45,0
