Age,Married,Gender,Number_of_Dependents(mean/93460.99382 as:0.458579),Zip_Code,Total_Revenue,Satisfication_Score,Number_of_Referrals,Tenure_in_Months,Offer,Phone_Service,Avg_Monthly_Long_Distance_Charges,Multiple_Lines,Internet_Service,Internet_Type,Avg_Monthly_GB_Download,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Tech_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Churn_Category
47,0,2,0.458721291,92249,3025.38111,3.260452152,0,23,4,1,18.7,1,1,1,24,0,0,1,0,0,0,0,1,292.0086393,1,1,81,1917.1,0,0,430.1,1
79,1,1,0,93460.99382,7018.75,3,1,32.40104487,0,1,36.58,1,1,1,23,0,0,0,1,1,1,1,1,292.0086393,0.578473945,1,100.65,5189.75,0,0,1829,0
28,0.466172382,1,0,93460.99382,344.27,1,0,32.40104487,0,1,18.03,0,1,1.370243294,59,1,1,0,1,0,0,0.346009975,1,30,1,2,64.19761171,272.15,0,0,72.12,1
70,1,2,0,93460.99382,3821.22,3,1,29,3,1,35.38,1,1,1,21,0,1,1,0,0,1,1,0,30,1,1,95.9,2745.2,2.040018645,6.506550218,1026.02,4
46.78522868,0.466172382,1.507892293,0.458721291,90807,770.6,3,0,8,0,1,17.3,1,1,1,41,0,0,0,0,0.377661216,0,0,0.666460778,30,0.578473945,1,64.19761171,632.2,0,0,138.4,0
26,0.466172382,2,0,94804,3892.87,3,0,28,0,1,45.24,0,1,1,59,0,0.334686232,1,1,0,1,1,1,30,0.578473945,1,91,2626.15,0,0,751.9429664,0
54,1,2,3,93647,2662.67,3,3,26,0,1,24.17,0,1,1,75,0,0,0.333333333,0.284119107,0,1,1,1,365,0,1,78.95,2034.25,0,0,628.42,0
54,1,2,0.458721291,94521,3709.85,3,1,42,0,1,14.8,0,1,1.370243294,23,0,0,1,1,1,1,1,1,365,0,1.505276226,73.15,3088.25,0,6.506550218,751.9429664,0
55,1,2,0,93280,3243.37,3.260452152,7,31,0,1,29.06,1,1,3,22,1,1,0,1,0,1,1,1,365,1,1,75.25,2344.5,1.99,0,751.9429664,0
55,0,2,0,95675,1936.34,3.260452152,0,32,3,1,41.52,0,0,1.370243294,0,0,0,0,0,0,0,0,0.666460778,365,0,2,19.8,607.7,0,0,1328.64,0
46.78522868,1,2,3,90604,7882.98,3,2,69,1,1,20.32,0,1,1,20.32366698,0.284034653,1,0,1,1,0,0,1,292.0086393,1,3,92.15,6480.9,0,0,751.9429664,0
33,1,1,0,92545,5418.25,3,2,57,2,1,10.05,1,1,3,16,1,0.334686232,1,1,1,1,1,1,730,1,1,84.5,4845.4,0,0,572.85,0
44,0,2,0,93501,8487.64,4,0,71,1,1,41.34,0.417030568,1,1,10,0,1,0,0,0,0.379523662,0,1,292.0086393,0.578473945,2,79.05,5552.5,0,0,2935.14,0
62,0,1,0,95033,6050.68,3.260452152,0,51,1.390003085,1,7.54,1,1,1,6,1,1,1,0,1,1,1,1,365,0,1,107.45,5680.9,14.76,0,751.9429664,0
77,1,1,2,93460.99382,4792.37,3,1,32,1.390003085,1,49.21,1,1,1,19,0.284034653,1,0,0,1,1,0.346009975,1,365,1,1,100.4,3217.65,0,0,1574.72,0
44,0,2,1,93726,3458.71,3.260452152,0,41,0,1,13.76,0,1,2,11,1,1,1,0,1,0,0,0.666460778,365,0,1.505276226,70.2,2894.55,0,0,564.16,0
72,1,1,0,93625,6566.63,3.260452152,1.840825123,70,1,1,16.87,1,1,1,3,0,0,0,0,0,0,0,1,730,1,2,75.65,5411.4,25.67,0,1180.9,0
60,0,2,0,92309,1728.57,3,0,24,3,1,47.33,1,0,0,0,0,0,0,0,0,0,0,0,365,0,1,24.6,592.65,0,0,1135.92,0
46.78522868,0,2,0,93460.99382,247.13,3.260452152,0,2,0,0.905519177,25.19,1,1,1,20.32366698,0,0,0,0.284119107,0.377661216,1,0,1,30,1,1,93.85,196.75,0,0,751.9429664,4
45,1,2,0,95493,2050.05,4,3,20,1.390003085,1,33.78,0,0.774630542,3,20.32366698,1,0.334686232,0,1,0,1,0.346009975,0,365,1,2,64.15,2259.597129,0,100,675.6,0
28,1,2,1,92004,4382.95,3.260452152,1,47,1.390003085,0.905519177,23.00672558,1,1,3,26,0,1,0,0,0,0,1,1,30,0,1,64.19761171,2538.2,2.040018645,0,751.9429664,0
46.78522868,0.466172382,2,0,95006,3482.7,3.260452152,0,25,3,1,47.66,1,1,1,23,0,1,0,0,1,0,0,1,292.0086393,1,1,88.95,2259.597129,0,0,751.9429664,1
44,1,1,0,95937,514.04,3.260452152,1.840825123,32.40104487,5,1,46.13,0,0,0,0,0,0,0,0,0,0,0,0,365,1,2,19.75,145,0,0,369.04,4
40,1,1,3,90220,3025.38111,4,1.840825123,32.40104487,1.390003085,0.905519177,23.00672558,0.417030568,0.774630542,1.370243294,20.32366698,0.284034653,0.334686232,0.333333333,0.284119107,0.377661216,0.379523662,0.346009975,0.666460778,292.0086393,0.578473945,1.505276226,64.19761171,2259.597129,2.040018645,6.506550218,751.9429664,0
28,0,1,0,92231,2861.91,5,0,67,0,1,23.12,0,0,0,0,0,0,0,0,0,0,0,0,365,0,1,20.55,1343.4,30.53,0,1549.04,0
36,1,1,0.458721291,93460.99382,2949.4,1,1,32.40104487,0,1,23.24,1,1,1,25,0.284034653,0,1,0.284119107,0,1,1,1,30,1,1,89.1,2259.597129,0,0,581,1
23,1,1,2,96028,496.97,3,1.840825123,6,0,1,30.17,0,1,3,48,0,0,0,0,1,0,0,0.666460778,30,0,1,54.85,2259.597129,39.15,0,181.02,0
71,1,2,0,91384,4161,1,1,36,1.390003085,1,23.00672558,0.417030568,1,1,15,0.284034653,0,0,0,0,1,0.346009975,1,30,1,1,84.1,2259.597129,0,0,751.9429664,1
47,0,2,0,92123,3017.05,3,0,30,0,1,32.41,0,1,2,22,1,1,0,1,1,0,0.346009975,1,365,0,1,70.4,2044.75,0,0,972.3,0
31,0,2,0,95965,3025.38111,3.260452152,1.840825123,32.40104487,1.390003085,0.905519177,23.00672558,0.417030568,0.774630542,1.370243294,20.32366698,0.284034653,0.334686232,0.333333333,0.284119107,0.377661216,0.379523662,0.346009975,0.666460778,292.0086393,0.578473945,1.505276226,64.19761171,2259.597129,2.040018645,6.506550218,751.9429664,0
49,0,2,0,91362,74.78,5,1.840825123,1,5,1,30.73,0,1,2,10,0,0,0,0,0,0,0,1,30,1,1,44.05,44.05,0,6.506550218,30.73,0
54,0,2,0,92025,7615.81,3,0,58,2,1,23.00672558,0,0.774630542,1,14,1,1,0,0.284119107,1,1,1,1,365,0,1,99.15,5720.95,0,0,1894.86,0
43,1,2,0.458721291,91770,3025.38111,2,1,47,0,0.905519177,37.74,1,0.774630542,1,7,0,0,1,1,1,1,1,1,30,1,1.505276226,107.35,5118.95,0,6.506550218,1773.78,3
47,1,2,0,93701,3025.38111,4,1.840825123,32.40104487,1.390003085,0.905519177,23.00672558,0.417030568,0.774630542,1.370243294,20.32366698,0.284034653,0.334686232,0.333333333,0.284119107,0.377661216,0.379523662,0.346009975,0.666460778,292.0086393,0.578473945,1.505276226,64.19761171,2259.597129,2.040018645,6.506550218,751.9429664,0
57,0,2,0,95949,3025.38111,3.260452152,1.840825123,32.40104487,1.390003085,0.905519177,23.00672558,0.417030568,0.774630542,1.370243294,20.32366698,0.284034653,0.334686232,0.333333333,0.284119107,0.377661216,0.379523662,0.346009975,0.666460778,292.0086393,0.578473945,1.505276226,64.19761171,2259.597129,2.040018645,6.506550218,751.9429664,1
37,0,2,0,91789,3613.36,5,0,32.40104487,2,0.905519177,4.82,0,1,3,24,0,0,1,0,0,1,1,1,292.0086393,1,1,64.19761171,3357.9,0,0,255.46,0
31,1,2,3,93292,7178.57,3,7,72,1,1,8.51,1,1,1,24,0,1,1,1,0,0,0,1,730,0,1,90.45,6565.85,0,0,612.72,0
46.78522868,0.466172382,1.507892293,0.458721291,93460.99382,1942.95,3.260452152,0,35,1.390003085,1,35.5,0,0,0,0,0,0,0,0,0,0,0,0,365,0,2,20.75,700.45,0,0,1242.5,0
45,0,1.507892293,0.458721291,96101,202.87,3.260452152,0,2,5,1,25.56,1,1,1.370243294,6,0,1,0.333333333,0,0,0,0,1,30,0,1,79.55,151.75,0,0,51.12,0
38,0,1.507892293,0,93460.99382,2748.7,4,0,32.40104487,2,0,0,0,1,2,30,0,1,0.333333333,0,0,1,1,1,730,1,2,43.6,2748.7,0,0,0,0
46.78522868,0.466172382,1.507892293,0.458721291,92620,647.16,3,1,6,1.390003085,0.905519177,28.71,1,0.774630542,1,17,0,0,0,0,0,1,0.346009975,0.666460778,30,1,1,84.35,474.9,0,0,172.26,5
48,0,2,1,93460.99382,1380.86,3,0,27,3,1,32.28,0,0,1.370243294,20.32366698,0,0,0,0,0,0,0,0,730,0,2,19.7,2259.597129,0,0,871.56,0
60,1,1,0.458721291,91752,6545.76,3,0,52,2,1,29.23,1,1,1,30,0,1,1,0,1,0,0,1,30,0,1,94.6,2259.597129,0,0,1519.96,0
53,0,2,0,95525,670.25,3.260452152,0,12,4,1,1.8,0,1,3,3,0,1,0,0.284119107,0,0,0,1,30,0.578473945,2,53.75,648.65,0,6.506550218,751.9429664,0
46.78522868,0.466172382,1.507892293,0.458721291,95833,1514.05,3,7,35,0,1,24.23,0,0,0,0,0.284034653,0,0,0,0.377661216,0,0,0,365,0,1,19.9,666,2.040018645,0,848.05,0
46.78522868,0.466172382,1.507892293,0.458721291,95415,3025.38111,3.260452152,1.840825123,32.40104487,1.390003085,0.905519177,23.00672558,0.417030568,0.774630542,1.370243294,20.32366698,0.284034653,0.334686232,0.333333333,0.284119107,0.377661216,0.379523662,0.346009975,0.666460778,292.0086393,0.578473945,1.505276226,64.19761171,2259.597129,2.040018645,6.506550218,751.9429664,0
42,1,1,0,90047,1134.72,3.260452152,1,13,4,1,11.79,0.417030568,1,3,29,1,0.334686232,0,1,1,0,0.346009975,0.666460778,30,1,1,64.19761171,981.45,0,0,153.27,0
46.78522868,0.466172382,1.507892293,0.458721291,95960,399.74,3,1,8,5,1,6.78,0,1,3,20.32366698,0,0.334686232,0.333333333,0,0,0,0,1,365,1,2,43.45,345.5,0,0,54.24,0
49,0,1,0,93460.99382,4668.12,4,0,48,2,1,21.39,0.417030568,1,3,3,0,1,1,1,1,0,0,0,365,1,1,64.19761171,3581.4,0,60,1026.72,0
23,1,1,0,93728,9744.69,3.260452152,3,72,0,1,44.92,1,1,3,69,1,1,1,0.284119107,1,1,1,1,730,0,2,64.19761171,6510.45,0,0,3234.24,0
46.78522868,0.466172382,2,1,95351,5934.95,3.260452152,3,47,0,1,38.25,0,0.774630542,1,20,1,0,1,0,0,0.379523662,1,1,30,0,1,90.05,4137.2,0,0,1797.75,0
62,0,1,0,93460.99382,3025.38111,3.260452152,1.840825123,32.40104487,1.390003085,0.905519177,23.00672558,0.417030568,0.774630542,1.370243294,20.32366698,0.284034653,0.334686232,0.333333333,0.284119107,0.377661216,0.379523662,0.346009975,0.666460778,292.0086393,0.578473945,1.505276226,64.19761171,2259.597129,2.040018645,6.506550218,751.9429664,1
67,0.466172382,1,0,92028,548.39,3.260452152,0,32.40104487,1.390003085,1,23.00672558,0,1,2,7,0,1,1,0,1,0,0,1,730,1,1,64.95,2259.597129,0,0,54.74,0
58,0.466172382,1,0,91601,1063.8,1,1,9,5,1,22,1,0.774630542,1,7,1,1,1,0,0.377661216,0,0.346009975,1,30,0,1,91.75,865.8,0,0,198,4
46.78522868,1,2,0,91311,2701.33,3,3,59,2,1,25.57,0,0,0,0,0,0,0,0.284119107,0,0,0,0,730,0,2,19.3,1192.7,0,6.506550218,1508.63,0
38,0,1,0.458721291,95429,2643.05,4,0,43,0,1,1.6,0,1,1.370243294,20.32366698,0,1,0,1,0,0,0,0,365,0,1,55.45,2259.597129,2.040018645,130,68.8,0
27,0,1,0,93604,370.9,5,0,32.40104487,0,0.905519177,12.39,0,0,0,0,0,0,0,0,0,0,0,0,30,0.578473945,2,20.9,247,0,0,123.9,0
27,0,2,0,93460.99382,1163.98,5,0,17,0,0.905519177,47.79,0,0,0,20.32366698,0,0.334686232,0,0.284119107,0,0,0,0,365,1,1,19.65,351.55,0,0,812.43,0
46.78522868,0.466172382,1.507892293,0.458721291,93460.99382,4335.3,2,3,36,0,1,24.51,1,0.774630542,1,27,0,1,1,0,1,0,0,1,292.0086393,0.578473945,1,97.35,3457.9,4.96,0,882.36,2
46.78522868,0.466172382,1.507892293,0.458721291,93657,2151.47,4,1,53,0,1,20.44,0,0,0,0,0,0,0,0,0,0,0,0,365,0,1.505276226,20.2,1068.15,0,0,1083.32,0
46.78522868,0.466172382,1.507892293,0.458721291,90046,6386.3,3,1.840825123,32.40104487,0,1,48.45,1,1,3,28,0,0.334686232,0,1,1,0,0,1,365,1,1,70.7,3770,0,6.506550218,2616.3,0
41,0,1,0,92352,2292.04,3,1.840825123,32.40104487,0,0.905519177,10.28,1,1,2,7,1,0,0,1,0,0,0,0.666460778,365,0,1,64.19761171,1952.8,0,0,339.24,0
46.78522868,0.466172382,1.507892293,0.458721291,94508,5313.4,4,1,32.40104487,1.390003085,1,2.8,1,1,1.370243294,20,0,1,0.333333333,0.284119107,0,0,0.346009975,0,30,0,1,90.55,5116.6,0,40,156.8,0
46.78522868,0,1,0,93460.99382,3188.18,4,0,29,0,1,10.67,1,0.774630542,1,12,0,0,1,0.284119107,1,1,1,0.666460778,292.0086393,0,1,100.55,2878.75,2.040018645,0,309.43,0
36,1,2,0,95742,3025.38111,1,1.840825123,32.40104487,1.390003085,0.905519177,23.00672558,0.417030568,0.774630542,1.370243294,20.32366698,0.284034653,0.334686232,0.333333333,0.284119107,0.377661216,0.379523662,0.346009975,0.666460778,292.0086393,0.578473945,1.505276226,64.19761171,2259.597129,2.040018645,6.506550218,751.9429664,1
61,1,1,0,93460.99382,4725.65,4,1.840825123,40,0,1,39.97,0.417030568,1,1,17,0,0,0,1,0,0,0,1,30,1,2,78.85,2259.597129,0,6.506550218,1598.8,0
62,0.466172382,1,0,91302,4310.7,5,5,40,0,1,48.29,1,1,3,23,0,0.334686232,0,0,0.377661216,0,0.346009975,1,30,0.578473945,2,56.6,2379.1,0,0,1931.6,0
46.78522868,0.466172382,1.507892293,0.458721291,92313,3025.38111,3,0,35,1.390003085,0.905519177,24.83,1,1,1,51,0,0,0,1,0,1,1,0,30,1,1,89.85,3161.2,0,20,869.05,0
55,0,2,0,93460.99382,88.01,3.260452152,0,1,0,1,38.21,0,0.774630542,2,13,1,0,0.333333333,0,0,0,0,1,30,0.578473945,1.505276226,49.8,49.8,0,0,38.21,0
32,0,1,2,94060,2558.81,3.260452152,0,22,4,1,33.73,1,1,1,19,0,0,0,0,0.377661216,1,1,0.666460778,30,1,1,84.75,1816.75,0,0,742.06,0
23,0.466172382,1,0,93646,2327.3,3.260452152,0,25,3,1,9.57,1,1,1,59,0,0,0,0,1,0,0,0.666460778,30,1,2,84.6,2259.597129,0,0,239.25,0
46.78522868,0.466172382,1.507892293,0.458721291,93460.99382,1603.06,3,0,18,0,1,38.32,1,1,3,20,0,0,0,0,0,0.379523662,0,1,30,1,1,64.19761171,913.3,0,0,689.76,0
30,1,1,0,92328,3025.38111,3.260452152,10,32.40104487,2,1,5.32,1,0,0,0,0,0,0,0,0,0,0,0,730,0.578473945,1.505276226,25.05,1270.25,2.040018645,0,751.9429664,0
21,1,2,3,93460.99382,2208.56,3,9,22,4,1,42.58,0,1,3,82,0.284034653,0.334686232,0,0.284119107,0.377661216,0,1,0.666460778,30,1,2,57.95,1271.8,2.040018645,6.506550218,936.76,0
63,1,2,3,91505,2259.7,5,1,25,0,1,36.17,0,0.774630542,3,53,0,1,1,0,0,0,0,1,365,0,1.505276226,53.65,1355.45,0,0,904.25,0
46.78522868,0.466172382,1.507892293,0.458721291,90810,3025.38111,2,0,1,0,1,10.08,0.417030568,1,1,20.32366698,0,0,0.333333333,0,0,0,0,1,30,1,1,64.19761171,69.2,0,0,10.08,2
22,0,2,0,90049,3025.38111,5,0,2,0,1,40.75,0,1,1.370243294,71,0,1,0.333333333,0,0,0,0,1,292.0086393,0,2,49.25,97,0,6.506550218,81.5,0
47,1,1,2,93460.99382,3593.87,5,2,32.40104487,0,1,31.59,1,0.774630542,1.370243294,18,0,0,0.333333333,0.284119107,1,1,1,0,365,1,1,79.15,2259.597129,0,20,1042.47,0
60,1,1,0,95334,3718.56,4,8,72,1,1,26.98,1,0,0,0,0,0,0,0,0,0,0.346009975,0,292.0086393,1,2,26,2259.597129,0,0,1942.56,0
67,1,1,0,93437,8611.41,3.260452152,1,71,1,1,9.96,0,0.774630542,1,14,0.284034653,1,1,1,0.377661216,1,1,1,730,0.578473945,1,109.7,7904.25,0,0,707.16,0
60,0,2,0,93460.99382,5109.36,4,0,68,1,1,1.27,0.417030568,1,2,13,1,1,1,0,0,1,0.346009975,1,365,1,2,76.9,5023,0,0,86.36,0
33,0,1,0,95043,9442.24,3,0,32.40104487,1.390003085,1,43.14,1,1,1,20,1,1,1,1,0,1,1,1,292.0086393,1,1,103.1,6595,0,0,2847.24,0
74,1,2,0,93460.99382,2101.51,3,1,17,1.390003085,1,23.00672558,1,1,2,16,0,0,1,0,1,1,0,1,30,1,2,100.45,1622.45,0,0,479.06,1
20,0,1,0,95632,5173.76,4,0,46,2,1,5.86,0,1,1,82,0,1,1,1,1,0.379523662,1,1,730,1,1,104.4,4904.2,2.040018645,0,269.56,0
47,1,1,0.458721291,91731,239.61,1,1.840825123,2,0,1,46.23,0,1,1,21,0.284034653,0,0,0,0,0,0,1,30,0,1,70.4,147.15,0,6.506550218,92.46,2
38,1,1,0.458721291,93460.99382,35.89,3,1,1,5,0.905519177,16.44,0,0,0,0,0,0,0,0,0,0,0,0,30,0,1,19.45,19.45,0,0,16.44,0
69,0,2,0,91436,787.52,5,0,32.40104487,1.390003085,1,48.32,0,1,1.370243294,11,0,0,0,0,1,0,0,1,30,1,1,79.7,497.6,2.040018645,6.506550218,289.92,0
64,1,1,0.458721291,92549,3025.38111,3.260452152,1,6,0,1,36.12,1,1,1,23,0,0.334686232,0,1,0,0,0,1,30,0.578473945,1,80.5,502.85,0,0,216.72,4
35,0,2,3,94301,1622.17,3,0,17,0,0.905519177,45.61,0,1,3,53,1,0,0,0,0,0,0.346009975,1,30,1,2,50.3,846.8,0,0,775.37,0
47,1,2,0,95458,1122.15,4,3,25,0,1,25.08,0,0,0,20.32366698,0,0,0,0,0,0,0,0,365,1,1.505276226,20.95,495.15,2.040018645,0,627,0
46.78522868,0.466172382,1.507892293,0.458721291,93230,7053.69,5,0,57,0,1,30.77,1,1,1,10,0,0,0,1,1,0,0,0,730,1,2,90.45,5229.8,0,6.506550218,1753.89,0
46.78522868,0.466172382,1.507892293,0.458721291,92386,114.74,3,0,1,5,1,39.44,1,1,1,18,0,0,0,0,0,0,0,0,30,0.578473945,1,64.19761171,75.3,0,0,39.44,3
55,0,1,0,92411,1985.28,3,0,21,4,0.905519177,30.88,0,0.774630542,3,15,1,0,0.333333333,0,0,0.379523662,0.346009975,1,365,0,3,64.19761171,1336.8,2.040018645,6.506550218,648.48,0
45,1,1,1,91381,1786.2,3.260452152,1,41,0,0.905519177,23.00672558,0,0,0,0,0,0,0,0,0,0,0,0,730,0,1.505276226,19.7,804.25,0,0,981.95,0
50,0,1,0,94931,25.73,3,0,1,5,1,6.08,0,0.774630542,0,0,0,0,0,0,0,0.379523662,0.346009975,0,30,0,3,19.65,19.65,0,0,6.08,1
35,0,2,0,92254,5359.39,5,0,41,2,1,41.85,1,1,1,16,0,1,0.333333333,0,1,0,0.346009975,1,30,1,1,89.2,3645.75,2.21,0,1715.85,0
46.78522868,0.466172382,2,0,96148,8085.45,3.260452152,0,66,0,1,9.9,0.417030568,1,1,25,0,1,1,1,0.377661216,0.379523662,0,1,365,0.578473945,2,110.9,7432.05,2.040018645,0,653.4,3
72,0,1,0,93460.99382,3025.38111,4,1.840825123,32.40104487,1.390003085,0.905519177,23.00672558,0.417030568,0.774630542,1.370243294,20.32366698,0.284034653,0.334686232,0.333333333,0.284119107,0.377661216,0.379523662,0.346009975,0.666460778,292.0086393,0.578473945,1.505276226,64.19761171,2259.597129,2.040018645,6.506550218,751.9429664,0
46.78522868,1,1,3,90807,146.62,3.260452152,1.840825123,6,0,1,5.52,0,0,1.370243294,0,0,0,0,0,0,0,0,0,30,0,2,19.7,113.5,0,0,33.12,0
45,0.466172382,1,0,92339,60.38,4,0,1,0,1,10.83,0,1,3,15,1,0,0,0.284119107,0,0,0,1,30,0,1,49.55,49.55,0,0,10.83,0
58,0,2,0,93460.99382,244.04,1,0,2,0,1,26.47,0,1,1,10,0,0,0.333333333,0,0,1,1,0.666460778,30,0.578473945,1,80.2,181.1,0,10,52.94,1
46.78522868,0,1.507892293,0,92371,4211.6,5,0,30,3,1,34.49,1,1,1.370243294,59,0,0,1,0,0.377661216,1,1,0.666460778,30,0,1,100.45,3096.9,0,80,1034.7,0
46.78522868,1,2,1,95041,6445.6,3,9,70,1,1,22.67,1,1,3,29,1,0,1,0,1,0,0.346009975,0.666460778,730,0,2,68.95,4858.7,0,6.506550218,1586.9,0
36,0,1,0,95961,4391.18,4,0,41,0,1,36.93,1,1,3,30,0,0,1,1,0,1,1,1,365,1,1,68.6,2877.05,0,6.506550218,1514.13,0
57,0,1.507892293,0,93230,226.95,3.260452152,0,8,1.390003085,0.905519177,0,0,1,3,2,0,1,0,0,0,0,0,1,30,1,2,29.25,226.95,0,0,751.9429664,0
57,0.466172382,1,0,90806,52.52,4,0,1,5,1,33.02,0,0,0,0,0,0,0,0,0.377661216,0,0,0,30,1,2,19.5,19.5,0,6.506550218,33.02,0
31,0,2,0,92661,2643.83,3.260452152,0,32,3,0.905519177,1.49,1,1,1,21,0,0.334686232,0,0,0,0.379523662,0,1,30,1,1,80.35,2596.15,2.040018645,0,47.68,1
47,0,1,0,90717,3025.38111,3,1.840825123,32.40104487,1.390003085,0.905519177,23.00672558,0.417030568,0.774630542,1.370243294,20.32366698,0.284034653,0.334686232,0.333333333,0.284119107,0.377661216,0.379523662,0.346009975,0.666460778,292.0086393,0.578473945,1.505276226,64.19761171,2259.597129,2.040018645,6.506550218,751.9429664,0
77,0.466172382,2,0,90067,8514.49,3.260452152,3,66,0,1,21.79,1,0.774630542,1,9,0.284034653,1,1,1,1,1,0,0.666460778,365,1,1,108.45,7076.35,0,6.506550218,1438.14,0
63,1,2,2,92610,1752.63,1,1,24,3,0.905519177,17.27,1,1,3,20.32366698,1,0,0.333333333,0,0,0,0,1,30,0,1,64.19761171,1338.15,0,0,414.48,3
48,0,2,0,93605,2588.95,3,0,63,2,0,0,0,1,3,20.32366698,1,1,0,1,0,0,0.346009975,1,365,1,1.505276226,40.6,2588.95,2.040018645,6.506550218,0,0
38,1,1,0,95224,3426.42,5,2,68,1,1,26.64,1,0,0,20.32366698,0,0,0,0,0.377661216,0,0,0,730,1,2,64.19761171,1614.9,2.040018645,0,1811.52,0
59,0,1.507892293,0,95223,26.65,4,0,1,1.390003085,1,7.8,0,0,0,0,0,0,0.333333333,0,0,0,0.346009975,0,30,0,1,64.19761171,18.85,0,0,751.9429664,0
45,1,1.507892293,0,93923,3025.38111,3,1.840825123,32.40104487,1.390003085,0.905519177,23.00672558,0.417030568,0.774630542,1.370243294,20.32366698,0.284034653,0.334686232,0.333333333,0.284119107,0.377661216,0.379523662,0.346009975,0.666460778,292.0086393,0.578473945,1.505276226,64.19761171,2259.597129,2.040018645,6.506550218,751.9429664,0
33,0,1,0,92338,4222.67,5,1.840825123,42,0,1,34.76,0,1,2,20,0.284034653,0.334686232,1,0.284119107,0.377661216,0.379523662,0.346009975,1,730,0,2,66.5,2259.597129,0,0,1459.92,0
39,1,2,1,95014,485.8,3.260452152,5,10,0,1,22.83,1,0,0,20.32366698,0,0,0,0,0,0,0,0.666460778,730,0,1.505276226,25.75,257.5,0,0,228.3,0
78,0,1,0,92027,1694.22,4,0,18,1.390003085,1,21.09,0,1,1,20.32366698,0,1,0,0,0,0.379523662,0,0,30,1,1,74.7,1294.6,2.040018645,20,379.62,0
46.78522868,0.466172382,1.507892293,0.458721291,90744,3025.38111,5,0,3,0,1,35.65,0,0,0,0,0.284034653,0,0,0,0,0,0,0,365,0.578473945,2,19.6,61.35,0,0,106.95,0
25,1,1,0,96017,3025.38111,1,1,32.40104487,0,1,6.84,1,1,1,27,0,0.334686232,0,0,1,1,1,1,30,1,1,64.19761171,4186.3,0,6.506550218,287.28,1
44,1,1,1,92059,4122.65,4,6,71,1,0,0,0,1,1.370243294,19,1,1,0,1,0.377661216,1,0.346009975,0.666460778,730,0,1,59.7,4122.65,0,0,0,0
62,1,1,0,93460.99382,2461.87,3.260452152,0,49,1.390003085,0.905519177,29.18,0,0,0,20.32366698,0.284034653,0,0,0,0,0,0,0,365,0.578473945,2,20.7,2259.597129,0,0,1429.82,0
32,1,1,0.458721291,93955,3025.38111,3,1,72,1.390003085,1,23.00672558,1,1,1,3,1,0,1,1,1,0,0,1,730,1,1.505276226,98.2,2259.597129,0,0,1834.56,0
51,1,1,0,92844,8304.26,5,3,69,0,1,14.69,0.417030568,0.774630542,1,6,0,0,1,1,1,1,1,0,730,0,1,105.35,7240.65,0,50,1013.61,0
19,1,2,0,93460.99382,3025.38111,3,3,33,3,1,15.89,0,1,3,52,1,1,0,1,0,0,0,0.666460778,730,1,2,61.05,2259.597129,0,0,524.37,0
23,0,1,0,92586,126.8,4,0,32.40104487,0,1,46,0,0,1.370243294,0,0,0,0,0,0,0,0,0,365,0,2,20.45,34.8,0,0,92,0
21,1,1,0,95685,3025.38111,5,1.840825123,32.40104487,1.390003085,0.905519177,23.00672558,0.417030568,0.774630542,1.370243294,20.32366698,0.284034653,0.334686232,0.333333333,0.284119107,0.377661216,0.379523662,0.346009975,0.666460778,292.0086393,0.578473945,1.505276226,64.19761171,2259.597129,2.040018645,6.506550218,751.9429664,0
35,0,2,0,95567,60.66,2,0,1,5,1,40.51,0,0,1.370243294,0,0,0,0,0,0.377661216,0,0,0,30,0,2,20.15,20.15,0,6.506550218,751.9429664,4
46.78522868,0.466172382,1.507892293,0.458721291,91767,3452.76,1,0,36,0,1,26.51,0,0.774630542,2,85,0,1,0,1,0,1,1,1,365,1,2,65.4,2498.4,0,0,954.36,5
43,1,1,0,90048,1398.83,3,1,11,4,1,31.08,1,1,1,26,0,0,1,0.284119107,0.377661216,1,1,1,30,1,1.505276226,99.5,1056.95,0,0,751.9429664,2
31,1,1,0,92691,8358.61,3,9,66,0,0.905519177,36.36,1,1,2,3,1,1,1,1,0.377661216,0.379523662,1,1,730,0,2,89.9,5958.85,0,0,751.9429664,0
41,1,1,0,90023,4800.36,1,1,41,0,1,23.00672558,1,1,1.370243294,10,1,1,1,1,1,1,1,0.666460778,30,1,1,113.6,2259.597129,0,0,205.41,4
46.78522868,0.466172382,1.507892293,0.458721291,92887,3025.38111,1,1.840825123,32.40104487,1.390003085,0.905519177,23.00672558,0.417030568,0.774630542,1.370243294,20.32366698,0.284034653,0.334686232,0.333333333,0.284119107,0.377661216,0.379523662,0.346009975,0.666460778,292.0086393,0.578473945,1.505276226,64.19761171,2259.597129,2.040018645,6.506550218,751.9429664,3
80,0,2,0,90059,3280.62,3,0,27,0,1,42.91,1,1,1,20.32366698,0,1,0.333333333,0,0,0,0,1,30,1,1,81.45,2122.05,0,0,1158.57,1
46.78522868,0,2,0,95365,435.9,2,1.840825123,32.40104487,5,0.905519177,40.15,0,1,3,19,0,0.334686232,0,0,0,1,1,0,30,0,1.505276226,54.3,195.3,0,80,160.6,4
